id,Durchmesser,Hoehe,Gewicht,Qualitaet,Fehler,Farbreinheit,ShineScore,Ionisationsfaktor,Fluxkomensation,Gammawert,XKlasse,Warpfaktor,LScore
1268,9.49081922634404,25.9160003593978,255.090201560879,1.40524867405285,nein,0.720075344899669,14.4074625539146,29.2047362972688,668.768811550575,681.398877755663,IV,288.306796853176,mittel
1271,10.9938664068383,23.5926443112704,276.865655081821,1.31129618211539,nein,0.478867188561708,9.42542105960415,21.805557324048,556.051663846049,563.575701839706,II,309.16395100422,schlecht
1273,11.6999706729654,21.7917077526105,269.82235247043,1.35326506414132,nein,0.296385570196435,6.34882025899689,22.1621669149184,474.816159071428,488.627095985996,III,304.556701237528,mittel
1277,10.3070230119776,22.2354813626865,223.527260457461,1.6300039005979,nein,0.041569861350581,0.615811842634479,19.0139654411782,496.36078417335,502.839682437665,I,253.051102660846,schlecht
1278,10.6243329839267,24.986531395302,287.045513294982,1.23083519759704,nein,0.594244289444759,11.9165119503675,27.0045897547411,622.167346955187,632.470343077585,I,320.687950862162,mittel
1279,10.061341442451,27.1324058313112,289.912398740815,1.30304326737855,nein,0.0550853053573519,1.13998090992374,29.267516312577,738.504806757292,745.121239942939,IV,325.180824052436,mittel
1285,10.1697943271275,26.2862186280962,280.454724557754,1.34409158132971,nein,0.104988094652072,2.00804970204105,25.4008804800299,694.532468944704,701.500925844756,II,314.691938857959,mittel
1287,10.1819944945793,25.6313650583189,256.126234853207,1.5738961781569,nein,0.985859901178628,19.8986484583075,26.6438575023056,657.931227490191,669.955803603401,III,290.291284410931,mittel
1288,11.1459281783243,24.126555674321,275.520953708138,1.47480617871653,nein,0.788730582455173,16.1711726841599,22.9508312645108,583.867350045773,592.764098181253,IV,312.377820103781,mittel
1291,11.1142787352141,25.5094133581642,288.065500948253,1.50820482931904,nein,0.863306398969144,16.708197323807,24.3545795119835,651.520310995143,661.824281872758,II,326.024183246094,mittel
1293,10.4977222033473,26.3392702254967,266.844664515071,1.65027788136356,nein,0.167473382083699,3.00911428438637,24.4897891056819,689.41886968486,704.772424574998,II,301.933741733538,mittel
1294,11.1856400136349,23.6432973532256,288.6338316775,1.21180319664754,nein,0.572227799566463,11.501743917318,25.228532534675,561.592428584899,567.969231542046,I,323.255600224132,mittel
1296,9.94599740440594,26.8172776553588,273.407880616859,1.4605629719783,nein,0.454434940591455,9.44910334906409,26.4444844333094,719.24903633287,730.472136730921,IV,310.735837956324,mittel
1298,10.4458079574153,24.9465342801216,265.911667305443,1.47776321765026,nein,0.124836563132703,2.63674775959038,26.6486203265906,621.089743857812,632.225661809765,II,300.809700918216,mittel
1299,9.59417475363622,25.6446157363148,266.61959534294,1.25093428288047,nein,0.565833057044074,11.3288709044884,30.799519832944,658.272236257265,667.046748036467,IV,302.173816810258,mittel
1300,10.6352831445216,24.5557680698275,264.259431906402,1.50134697718832,nein,0.645635073306039,12.7999614424342,26.3639092222371,599.902998370438,614.278990603746,II,298.772063524574,mittel
1301,10.3412483991345,26.2373721863919,266.21977599055,1.61871329249942,nein,0.125714660389349,2.80494507792866,24.5364799726044,688.583199198642,698.17335304141,IV,304.986696614713,schlecht
1305,11.5675730582146,25.3947203529939,281.46084764347,1.67559824373409,nein,0.59287058445625,11.6324656356784,29.5455532396695,642.466350457894,654.204830783856,I,321.169173961455,mittel
1310,10.590461401137,27.0358912179119,289.464603832924,1.51103058975661,nein,0.815838223556057,16.1688469393359,29.0163507777013,728.294323234698,746.132819589862,III,328.250574258467,mittel
1311,9.47272458927509,27.0303969712423,269.756849560522,1.36482109723309,nein,0.945387361571193,18.9645613195715,23.6469662233036,732.370658129727,739.886668195019,II,308.264744530136,mittel
1312,11.3418461637639,22.7673730710807,258.923783142883,1.50158503414977,nein,0.857980825472623,17.2485981514124,24.7387850658946,518.058859372726,532.344289308763,I,291.609166401685,mittel
1313,10.2438446284866,25.8104050663674,273.058388921369,1.40116228490097,nein,0.877016522455961,17.7640509629359,25.4537450967019,663.01244968043,678.584037718191,I,303.339171280711,mittel
1314,10.1958807893943,28.4948629826319,295.271613122372,1.47438638476165,nein,0.896945581305772,18.053488548638,30.0376504270425,810.923831816482,822.595753830942,III,334.400248555239,gut
1317,9.83232085293856,23.2130685439454,253.88777132961,1.18927804121197,nein,0.672291183378547,13.5950187801539,23.7702832573424,537.479480426145,546.579788766821,III,286.823453827238,mittel
1320,11.0867687752582,25.017142753046,277.252118399484,1.52959437051975,nein,0.628115299157798,12.4934093347972,27.6548990086524,626.965914195432,638.76616053204,III,318.249681393219,mittel
1321,9.64931580330074,28.9908768008195,265.826932421919,1.71086435896821,nein,0.403903491096571,8.15478702284305,29.0170481830596,838.38298552289,852.780753985548,I,302.13805990469,mittel
1322,10.7347232445509,26.6425880608121,277.1150196145,1.63855988021132,nein,0.181597299873829,3.20869688362033,28.3300736498174,713.48412570065,720.893425317686,II,310.877551004606,gut
1323,9.94158551621625,26.298571226187,277.11337739422,1.33586717271967,nein,0.54929885128513,11.1319422180126,26.4409044129002,693.199632457236,702.844219456575,IV,315.40228367522,gut
1325,10.3469052692778,28.7965509821039,292.206946521187,1.604921913764,nein,0.819030644372106,16.5029126992295,25.2298812347284,828.906946022631,838.578059171694,I,329.318763900709,mittel
1327,11.1243923545187,25.0952520384286,274.419591835245,1.58893149614845,nein,0.668470310978591,13.3337521141867,25.6418181401623,629.927875180804,640.594496587868,IV,305.037358271441,gut
1333,9.76241590595354,23.2030945485013,225.036660141192,1.55380651528979,nein,0.892715428257361,17.820191350516,22.6718727985781,538.943492578414,549.119674808406,II,257.896028217582,schlecht
1335,9.5892578052404,27.5651515642356,282.773540193103,1.28315341393402,nein,0.0377738054376096,0.691568960867479,28.0617321518776,757.596914980157,768.676828650602,II,323.612103809111,mittel
1336,10.3279914384087,25.7436713633276,261.302713814647,1.59773964696571,nein,0.333523160079494,6.59920358496295,25.6750790499103,662.22827803838,676.599579218619,III,299.957799216828,mittel
1337,8.8363533883103,24.9980161404371,217.563128632946,1.57900403899268,nein,0.829584337072447,16.4664750749384,24.135279566418,629.415342294661,634.313700995273,II,250.560812820917,schlecht
1338,10.7601776650224,24.860788400484,269.549798423653,1.50072327795076,nein,0.829289885936305,16.723529329977,29.6832876386682,616.531946006473,629.295419229083,I,303.712985417612,mittel
1339,9.99744416394961,29.2835877279633,309.770537673234,1.31626566878866,nein,0.865804707864299,17.5723021619813,30.9437431891748,858.713628620717,871.192159953766,I,349.806119647754,gut
1340,9.961772229085,23.7402607336711,249.861089979045,1.3493744994817,nein,0.966246119933203,19.3860295412512,26.296694146443,563.66511310222,577.347803252302,III,284.204811683217,schlecht
1343,9.44435389556853,26.0646662142301,252.176050967352,1.4594444727537,nein,0.0778519257437438,1.52519692237429,26.4428675978259,679.785811089951,687.858752498815,III,287.119716804982,mittel
1344,10.8472954157153,23.3145424167422,252.477963763569,1.52800428861929,nein,0.29989152145572,5.96362736586541,22.1132773881511,542.679106641712,552.169276804051,II,284.828616847752,mittel
1345,11.3908205110426,24.7364148456644,277.455550321982,1.58119258282541,nein,0.418196137528867,8.6292039754115,26.4599121483928,610.380712740094,623.67427496387,IV,310.410391862079,mittel
1346,11.2312462152498,25.1709346317302,277.803574782417,1.61700830038864,nein,0.202232852810994,3.80593710696035,24.5633624221954,632.346434845123,643.397011638692,I,317.030946634779,mittel
1347,8.88666253784785,29.589614750925,277.587071046294,1.35824475900366,nein,0.793675988679752,15.9178028164442,28.3122725511758,877.003301510742,884.26206263868,III,313.872054974145,mittel
1349,9.91048012285328,23.9258354194239,252.687881603864,1.3263007673545,nein,0.621927256463096,12.55410056749,25.7342243394916,574.755814456917,580.786129752484,I,286.794132511965,gut
1352,10.7913506660252,24.8938086898889,287.204932843284,1.2650612672719,nein,0.739270966500044,15.0118467000418,26.2194016639134,617.477251692818,631.833844618751,I,322.14511116368,mittel
1353,10.068156528059,27.7395067667544,285.015706507491,1.46422172440558,nein,0.729638451011851,14.8872915160972,25.4096083306692,770.464245781392,775.541681474735,II,325.215040264436,mittel
1354,10.6143959997281,25.7012446905043,273.28310202663,1.5153130727295,nein,0.114804179407656,2.25291472539396,24.8703498175827,659.917552279897,669.911241235058,I,310.020916650389,mittel
1356,9.65954516463937,26.6488394347701,247.049880326762,1.684502945901,nein,0.260267987614498,5.24440808919676,25.1415193672367,708.315914038949,718.265670131661,III,282.382911544564,schlecht
1357,8.82875136557689,29.9648466359498,274.220274750227,1.36778483177022,nein,0.393164790002629,7.88822417511276,29.0865421374575,896.678196705158,906.492257024132,II,310.274426575967,mittel
1359,10.229212041805,25.7198096961237,279.319134376235,1.32271316899556,nein,0.273980147205293,5.83090442332914,24.1620199218511,663.154919191514,674.251412662515,II,314.043163196228,mittel
1365,11.7037992038142,26.0009275239113,307.418339222192,1.49789111466062,nein,0.926416209666058,18.5295573629185,23.8546126015911,676.872928271215,688.344517672997,I,345.028815740621,gut
1369,9.84935631321236,26.8080889670184,263.60531322285,1.54169687856314,nein,0.0218069977127016,0.620052080411661,29.6092742239764,720.21226092105,726.886788057705,II,298.825076333303,mittel
1370,9.60599308757122,26.0065651435138,273.033542416061,1.2328872569016,nein,0.211590210208669,4.24879438389625,24.3352308945884,674.125508480166,684.825859322168,III,311.139833790284,mittel
1372,9.71729356226804,28.9746110141984,276.44863152451,1.59904380617778,nein,0.752010484226048,14.831740202935,27.1732196573616,840.591661184058,850.229118355595,IV,315.782794409509,mittel
1373,10.8676676125342,26.8028523922896,296.102866704479,1.45023376396122,nein,0.525880705099553,10.7123610731635,28.5756657427476,718.633029325907,727.383701275035,II,336.712954295246,mittel
1374,10.7200911212877,26.0497779945898,296.377710097614,1.30300292768663,nein,0.0926625656429678,1.9449997075073,24.4046058150774,679.194525453572,688.120736633275,II,333.947232857205,mittel
1376,10.2435020603784,27.8723200483994,281.96465173965,1.57001065019209,nein,0.554071492515504,11.6498003301865,27.9199778865303,775.492551422137,789.549745311309,II,318.399183838917,mittel
1377,11.1143626620713,24.3646432782798,273.074458552684,1.51152954233734,nein,0.492686717072502,9.64389903684262,21.8476679212555,593.447463722253,602.732759783286,III,308.825025369291,gut
1378,9.92344728627512,26.1212048169428,264.980259260218,1.45368519384894,nein,0.849548674188554,17.2998097853467,21.7691343626927,683.949151773408,694.97005980787,I,302.843705147454,mittel
1379,10.9329250539504,25.2004598511351,265.549393077201,1.65497341935134,nein,0.412118009990081,8.16147030394695,25.8507553522622,636.076215759465,649.488189707378,II,301.717443468749,mittel
1385,10.5760775261467,26.4384961155215,269.756800962892,1.65094693597506,nein,0.908050018595532,18.0679272995472,23.5984786776143,701.691535031533,711.890809600149,IV,305.41931699921,schlecht
1386,9.94790053606904,26.8833913762711,284.38481857459,1.32733491960726,nein,0.820822126232088,16.0069449340541,26.2068788987364,718.754945119332,730.691833154828,III,318.516019688164,gut
1387,9.36966282640452,26.2878906752199,254.286283111405,1.41903582250837,nein,0.558184860739857,11.0992853902187,27.2078146522971,690.183167944893,703.58089458203,II,286.553467472253,gut
1390,9.76325070724539,24.8920976870839,261.822379515633,1.28299003831872,nein,0.05999501561746,1.13432387077275,24.7291870392897,619.969585898027,629.3745460295,III,297.800578564665,mittel
1393,10.0932994364677,27.6859759293338,263.911877323042,1.75209778123528,nein,0.0566195519641042,1.35541297375419,30.4999564293217,767.035387845865,777.608278526843,III,299.249164952136,mittel
1398,10.7964228135209,25.9151916292199,282.83309142081,1.47936478225446,nein,0.0402832624968141,0.693833512618764,27.9144125930985,670.47119245034,681.187425299226,III,321.44595835468,mittel
1400,10.7369597531908,25.9438772196753,290.054978252463,1.39462370967159,nein,0.199004161404446,3.91808222492993,28.9116211706461,672.974790549644,683.570196554256,III,324.231093588621,mittel
1403,9.71745340835676,25.7068097643376,252.131855966053,1.48686032065756,nein,0.0697124085854739,1.39271125492046,27.2939225261359,659.270955628101,670.553321793482,IV,289.514766149679,mittel
1407,10.3699109612874,23.6951146369072,252.594913249984,1.44394860641001,nein,0.895533178234473,17.4596337317314,26.498605434226,560.872495623768,570.806339386131,III,289.529197326665,mittel
1412,10.1228316414322,27.9575570019257,289.696621624419,1.44092335363741,nein,0.46355332294479,9.31661432074761,29.0226384353425,784.147115983626,794.992887303036,II,325.431410519095,mittel
1413,9.5057506052469,28.3678835132799,255.31189535266,1.72610015498938,nein,0.870773056987673,17.0420719726149,27.8464364526735,804.272992114589,812.184996316547,IV,296.941515043499,mittel
1414,10.6695881839145,24.2405884006427,252.494811369678,1.63864443936669,nein,0.490027452353388,9.43341633113049,26.1905795241349,587.136376952743,597.184917609366,I,285.942805519108,mittel
1418,11.088774612553,26.2762800580622,281.169903414312,1.6956720538176,nein,0.0488927240949124,0.793849356423657,26.8636851689371,692.498564888293,702.545597440587,IV,319.36443063641,mittel
1419,11.2925687384657,25.9233669688035,304.829592415214,1.3752615011603,nein,0.922683877404779,18.7422316626646,27.8603915207528,672.87279626596,681.755775619983,IV,341.225112627745,gut
1420,11.2825112940991,23.3750032180658,271.379897982265,1.43563670953666,nein,0.287051575491205,5.70491683837081,23.7435097608516,547.08374024135,553.889202882519,IV,307.100191770205,mittel
1421,10.9790561182947,26.8594128786181,298.9807496892,1.47657930498221,nein,0.476763339014724,9.85365648095551,27.5422871881564,721.443314789481,734.609325730529,I,338.559756043201,mittel
1423,11.8796357177335,23.9670711085221,276.929456864562,1.66197765189267,nein,0.100261698011309,2.30979964368197,21.3284536825449,573.776886307496,585.361168390896,II,311.689735503027,mittel
1424,12.0428990310514,21.6168582962797,262.983589286116,1.48940775042572,nein,0.627630254719406,12.6417251155991,23.1367953101779,465.597162504717,479.82589761467,III,298.778034310113,mittel
1425,11.3285763726201,25.464237186306,309.337161631399,1.26492074325058,nein,0.738850865047425,14.7343726603699,25.0862051284049,643.685569134567,659.67243533856,I,348.439990001601,gut
1426,9.78033135626343,25.6509479884748,269.568566963896,1.29899542599495,nein,0.973527908558026,19.7455193578073,24.9558164354414,661.649984517884,666.121150797252,IV,302.852121659081,mittel
1428,10.1929497827091,21.2330126813677,230.970957574239,1.33284307211505,nein,0.827744759386405,16.5810445026781,21.7172574656931,449.868812964525,461.929808350409,II,262.064954481139,schlecht
1429,9.44476374812076,29.9604401853217,296.735112383034,1.34684401737385,nein,0.579214980592951,11.863300596694,30.9242789208326,897.999336843105,906.741034618523,IV,335.073212100393,mittel
1430,10.2749908898514,26.0518131569241,268.777885058063,1.52061371040453,nein,0.611763553926721,12.2112306928877,26.7702847119219,680.477035695615,689.627464299274,IV,305.955594668575,mittel
1432,10.9212598930935,21.6800961114519,260.272303043375,1.24298223778833,nein,0.671961438376456,13.136724532317,20.9850950798749,470.363395448069,482.442675022923,II,292.210286933831,mittel
1434,10.9639947900825,26.8999029001525,286.439875773268,1.65593008613127,nein,0.25919594662264,5.47986507524611,24.4774668500124,722.986512817088,735.387856202329,IV,324.02894294054,mittel
1436,10.0373565649595,24.9379688037639,254.432688861151,1.47046257686417,nein,0.591614951146767,11.8953031613518,22.8686284700142,619.507586534137,630.339318497669,III,291.444464738616,mittel
1437,12.1808336862347,22.8157429461017,282.106089549009,1.48083813975484,nein,0.983016437152401,19.8137035007597,23.5360792903682,525.434724500119,533.671843287086,III,316.181730301862,gut
1441,10.1603769784079,27.3924319287996,284.794270770827,1.44724362946269,nein,0.447811865247786,8.95161253583261,27.7546752990993,747.97901408583,763.297589544025,IV,321.404687189022,mittel
1442,6.74677992709707,24.0630583839627,178.986468139014,1.32048356528865,nein,0.742709871381521,14.797842024002,26.646087271602,578.642208978418,585.626796220938,I,207.398980743781,schlecht
1444,10.4570898256626,24.7665091979312,274.991139381873,1.33569536784406,nein,0.163836193503812,3.27296481259661,24.0924432981396,613.423331429182,625.877922837826,IV,307.397248794107,mittel
1447,10.9063797316687,24.2206480588987,272.463763093925,1.4226327382136,nein,0.574771401006728,11.0374353703007,24.3595408360049,587.404540491886,598.879460531332,III,307.197376797156,mittel
1452,10.0633457930706,26.3967360466471,260.807186375991,1.58226605122269,nein,0.419350082054734,8.19299829287575,27.3498207973662,697.089453447693,707.459900863176,IV,295.527749090641,mittel
1453,10.054476839065,25.2574955034856,259.611467400777,1.45544762699067,nein,0.0838010825682431,1.21945739313103,23.3647577170073,633.385543420054,650.616192864055,I,292.326982239422,mittel
1454,10.2470093234366,26.8896104852758,293.392991881234,1.31097121489063,nein,0.390515002189204,7.92394702502391,26.2386918610598,726.269453400726,735.304497079724,III,335.372146141514,mittel
1455,10.1240355479058,24.2613009274143,250.298476667077,1.48067936562161,nein,0.644446641206741,12.6788103327313,21.970118091827,589.221034607824,597.679724186793,II,282.567167916687,mittel
1457,10.258482591386,25.0550642847364,260.726376349201,1.49463044134123,nein,0.988563418155536,19.7922571330802,23.6742407051807,629.646488184386,635.870253224847,I,295.728199997445,mittel
1458,11.3877088679576,22.9747577459854,264.106422873118,1.49576473162795,nein,0.248348809080198,5.06909690275398,24.1358804437556,532.143524203162,543.652018925444,I,296.270200115837,mittel
1459,10.6671704462997,25.049296461535,281.048253509769,1.34384939505576,nein,0.51697001629509,10.1338361757006,27.0733101417116,627.74252964003,639.122787215009,IV,317.312796621575,mittel
1460,11.4970494520807,25.0493028301651,297.208697168422,1.41969716194971,nein,0.317665539681911,6.6797499975367,23.7891588059878,623.156927792184,640.719380210288,II,332.282584289682,gut
1461,9.72511959655629,25.4859703406446,254.636445420527,1.41674919604284,nein,0.0106408689171076,0.0525081535553669,23.0414735382587,649.383308454693,661.837394707426,III,288.957476270017,mittel
1462,10.5830758433707,21.7004464741349,229.553066291177,1.55250497944557,nein,0.862936217337847,18.0416502728713,24.8468446432222,471.767550118707,479.842590227182,III,261.238047984779,schlecht
1463,10.5033585262818,24.2339466901256,257.080129063287,1.50214891519801,nein,0.450499160215259,8.97648936393394,24.2451652178553,586.684746452687,594.80672768028,III,291.921513208333,gut
1464,9.25675231802475,22.3640097119812,209.515172253012,1.52569269588316,nein,0.666728395968676,13.2825180611182,22.2540158386311,501.641982043253,509.899037475693,II,240.662222760865,schlecht
1466,11.870283681062,26.8613871140661,327.206119200667,1.43378334685966,nein,0.254529480123892,4.88496825877421,28.7310958980498,725.682165851883,732.509685083723,IV,362.400396008808,gut
1471,8.46578245692639,22.1554088303479,180.681442278855,1.61383094380907,nein,0.419559984700754,8.44413883821289,24.2765757745184,491.332374450506,500.066297923843,IV,210.879951769601,schlecht
1475,10.9734059852016,25.3758235761967,280.83041196043,1.48344979281648,nein,0.0126605706755072,0.241301724702327,29.286657123009,646.536782683604,653.388224998595,III,315.854200035746,mittel
1485,10.7583975236872,25.1328786998986,254.372211423938,1.74496068906581,nein,0.673373745754361,13.6253579428967,28.6108729213611,632.27356929098,639.205248004152,IV,291.897379103218,mittel
1487,10.7766476465325,23.1984000048113,251.744884354548,1.5078691283301,nein,0.162962158676237,3.15178832278737,23.6369461760446,540.340487484476,547.710991325333,I,286.376189378485,mittel
1490,10.4493500857866,25.8591008962665,283.702302882037,1.37579655843078,nein,0.470091556431726,9.30872493816335,27.1605658487055,669.057508431761,674.512609374473,III,318.960429455902,mittel
1492,9.59638595088801,24.9586676011759,250.110657638696,1.40088759081388,nein,0.901019033975899,18.1236166574526,29.8438551892502,622.338109979585,631.494401132555,III,284.917296900798,mittel
1495,11.3404800430531,23.0065526676812,279.356362390651,1.27982830263481,nein,0.156939162872732,2.98117971987558,21.6446041583126,530.678852849004,540.489234424617,I,313.133540600318,mittel
1497,9.60773537971838,27.5026205101139,267.708714159945,1.51119232092634,nein,0.705830931197852,14.221441496366,26.6044551473151,756.308410759186,764.992480788077,II,304.630936289039,mittel
1498,11.6523578431975,24.9841220309337,279.387050434934,1.67592252643648,nein,0.699728563427925,13.9412119877809,22.3716238539092,626.860761391896,634.989177091283,IV,318.072348315097,schlecht
1499,8.75630239122539,25.4150573521402,219.153070671843,1.58226577719409,nein,0.958101266995072,19.2212774959344,25.1818579640634,645.829733910397,654.938664398411,IV,252.361505540946,schlecht
1501,10.8500434718939,23.8634001905518,266.294488575126,1.41525654975286,nein,0.612761561758816,12.2152097424562,23.4888302452335,570.033406036391,582.842274621206,IV,302.959553567354,mittel
1503,10.8935812144412,24.4905405498067,266.535459918633,1.51359391459833,nein,0.841970639303327,16.7742976286217,25.7379251192987,602.65657137841,612.295057306892,III,297.215645284037,mittel
1506,9.81802560189466,23.1906872518977,246.116004921227,1.29202178283869,nein,0.0915652862749994,1.75992309262764,23.1419008714223,537.042319830983,549.228379633121,II,282.110836796985,schlecht
1507,10.8917675949651,24.6244914480219,274.950615958214,1.43484713680565,nein,0.927135771373287,18.7657207290798,26.5546525981212,608.158611852233,621.328321791125,IV,309.705385812811,mittel
1508,11.3292082052349,25.4787664853363,299.935665044964,1.39242587231226,nein,0.477254033321515,9.55783255125015,22.5281388367406,648.399601686512,657.635099949009,IV,338.065702324653,mittel
1509,9.89653387479352,25.596532201607,249.063111034579,1.57399616367736,nein,0.890853710938245,17.8427722918045,30.2166612293754,656.140012393132,664.713615100689,III,283.544381882777,schlecht
1510,10.6150646107223,25.7537311951984,275.948335126936,1.4886898351717,nein,0.574354036478326,11.3895473106773,25.1390470000835,662.064964676804,673.542656869126,II,310.94085163257,mittel
1512,9.73729485835699,25.4111902201771,248.494093863397,1.49871745489032,nein,0.378800351638347,7.53047315214887,28.1896384066801,645.635864977325,658.345062011275,I,285.779433232883,schlecht
1514,10.2044772525509,25.8444200227392,268.288562435068,1.47561878057757,nein,0.298540865071118,5.96515565351281,25.8477405383002,666.644045232223,677.993472326399,III,304.380683077046,mittel
1515,9.98600589548809,25.368419582898,256.445717294139,1.48352596081074,nein,0.00087659596465528,0.173655943678997,26.4222579709573,643.524613180817,650.373558427255,III,294.680349953249,mittel
1516,9.76479916018111,26.8047379878833,261.940093206045,1.51187252555764,nein,0.884187586139888,17.6608512484765,25.3019853220918,720.493813924932,725.362937942474,III,296.294403541922,mittel
1518,10.9512830688405,25.7989188125748,287.60284056293,1.48006759421757,nein,0.31697632279247,6.10932768674948,22.6078775832798,666.955003974288,680.227151376189,II,324.682686198497,mittel
1520,11.8542445047519,26.48438398883,335.431256543506,1.24137322373535,nein,0.128329271450639,2.67455330062793,26.3201531883075,701.260577689724,709.052347405747,I,373.910476197423,gut
1521,8.09583264561051,21.4886113071729,182.69924739774,1.41120779313737,nein,0.261653046822175,5.32298869215806,19.7619304881736,461.80835146676,469.224869048273,II,209.316458115655,schlecht
1522,10.3592997019005,28.3100326393766,299.773678855446,1.43879325634169,nein,0.0914487501140684,1.68365615793857,31.9472124194493,797.441319995284,813.241078701452,I,338.046099344773,mittel
1523,12.1145349462097,21.0639172927523,263.318786492011,1.42046779663086,nein,0.400011839577928,7.97446887003393,19.8744816145915,445.681363453394,456.245476448026,IV,294.459786089633,mittel
1524,8.86425101315684,27.7802492467346,252.080724116161,1.4526499612542,nein,0.100078851915896,1.67775036107057,28.5116836083667,769.930375352525,781.909635887568,III,283.139664475209,gut
1525,9.20374401421566,26.2456758130553,258.134845092064,1.30932651589622,nein,0.843356302008033,16.9327992715342,26.1048045841177,687.284463520918,701.650049212046,III,293.898809131743,mittel
1527,10.0917240415456,22.0513947035038,225.087276091353,1.49796352389999,nein,0.550445787375793,10.8225770002692,20.3537873624809,484.558643834464,495.181118093563,III,255.357921653307,schlecht
1528,9.76130592586472,24.8268494755029,259.708876835537,1.30142980205715,nein,0.362542915623635,6.914091451028,24.0100236062706,618.349827169324,629.771757620651,I,292.500679215912,mittel
1529,9.53803763630061,26.8960167478057,253.031391780441,1.56891379641581,nein,0.208961460040882,3.80441929282962,25.138678758909,724.173104566067,734.333882553169,IV,288.15097382669,mittel
1530,11.9263406073496,23.3464375694897,279.824695411053,1.50775542141253,nein,0.231148384511471,4.96096976297353,24.2694812323812,546.070705504045,557.432903923785,II,311.890707473244,mittel
1534,11.1284890509653,26.552383859631,298.459372806891,1.50403709958555,nein,0.260789502877742,4.70698210724305,29.0218890868821,704.175968960213,713.230904089623,IV,334.43147029367,mittel
1535,11.3120001290136,24.229631279492,262.895152965508,1.66729180866971,nein,0.845318403095007,16.7107181829201,22.5694137450982,587.702231555093,600.105954229293,II,299.720015031364,mittel
1536,9.51739202693496,26.4082774478512,265.670292110541,1.34158179355145,nein,0.454409584868699,8.95932168629484,23.6263178710839,695.540835047837,706.340971599599,III,304.462379698552,mittel
1537,9.77514100334618,26.3409212175419,260.630197233915,1.48952551458085,nein,0.860147112747654,17.0877676681957,30.2863165675472,694.064479037676,705.452730331096,III,296.716112457634,mittel
1538,11.6677653108794,24.2048941160094,290.02008544476,1.40401688981895,nein,0.854191572871059,16.9900901300779,26.0995554435987,585.409518266945,595.188308864959,II,326.465282098533,mittel
1539,10.0412185323166,24.9904202802132,264.217590024932,1.34427208665753,nein,0.105563906487077,1.9058144487934,23.1667132196189,623.898054133331,636.769789021928,III,298.828159197554,mittel
1540,11.0381748455514,26.3431912791473,286.340164195309,1.60535089203374,nein,0.664660048205405,13.3623851438842,24.8895650469905,692.4976600849,703.194408880923,II,322.316932368773,mittel
1543,9.70791458510842,25.4738392153601,261.819458318194,1.35229978903895,nein,0.205320531968027,4.15423775246567,27.2635696094855,647.374805544611,658.668827285812,IV,294.825269873255,gut
1547,10.2697709536249,26.6688472489792,257.844633150522,1.73575100719166,nein,0.937224610475823,18.4567525207723,26.553895743871,706.033532473124,719.975268565482,I,295.239356564916,mittel
1549,10.6308073903677,24.4975087372099,258.975227926082,1.56679027759081,nein,0.487436049850658,9.72967240000833,24.0260739666078,601.825289877333,609.670658787875,IV,291.720741153008,mittel
1550,10.4745652084166,26.7484608018296,287.873793996752,1.43409751561295,nein,0.651743332855403,13.0564413577071,25.006068572191,711.71078504796,725.015483924367,III,327.650248495796,mittel
1551,9.65934093842356,24.1777128230961,231.176890982497,1.56386327644494,nein,0.0732451376970857,1.09335158121499,24.5652072819006,585.887800899111,594.188626645556,II,267.030654726886,schlecht
1552,10.0496015595221,26.7546446218367,262.723649428702,1.60778827904672,nein,0.716533886734396,14.5259907101427,25.9261503236282,718.114575078501,723.945383932947,III,297.279561349415,mittel
1553,11.2952631908601,23.8801469836757,272.04618590036,1.50653739603637,nein,0.997918130131438,19.9944113950014,18.8666564568799,567.656863178047,584.791808503768,IV,304.649737248005,mittel
1556,10.4860588962325,24.7373637835353,253.935405362892,1.6004245736323,nein,0.764402637956664,14.9609369294331,24.8468205695227,611.470613880914,620.114275192493,III,287.798127957802,mittel
1557,11.7255610566508,24.4306670965741,296.974970979918,1.40891269008245,nein,0.0515698345843703,0.88728967193585,24.652584023947,595.971219116427,608.583112707806,II,331.830568490015,mittel
1558,10.1024328607508,23.7875759357555,222.5764682189,1.76784660241816,nein,0.126223557861522,2.28064419690597,25.7642515637714,562.483278001046,574.766811068258,III,258.704135766286,schlecht
1560,9.53955879100111,25.2862063029562,251.378767595722,1.4014092032517,nein,0.8787304116413,17.6690726708656,22.4982899818233,638.299932627685,650.398473884918,III,286.270127340204,mittel
1561,10.2376614919716,26.0043543543723,285.357865786305,1.2821550188141,nein,0.827465721871704,16.6854546491323,28.4133330643724,673.739119069663,683.833470648078,I,322.365201031658,schlecht
1562,9.73060273582909,24.9703609685321,251.079496498453,1.4473373503653,nein,0.395892139989883,8.12590483114237,23.368840515821,623.733393202593,633.472344574749,II,289.66988097754,mittel
1564,10.6648689732666,22.6607734102641,253.989536573563,1.37343075574409,nein,0.371665178332478,7.71967732939044,21.82692707186,513.170605059375,520.967482738151,III,288.196890274849,mittel
1568,10.435210514869,24.5815364308945,259.798979956122,1.47125990358904,nein,0.0283884382806718,0.481452066128999,26.9325514130332,604.093094392275,614.758968791232,II,295.633923959636,mittel
